delivrables,strategies,releases
./deliverables/mitaka/oslo.db.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/python-glanceclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/neutron.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/oslo.rootwrap.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/monasca-persister.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/oslo.context.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/oslo.middleware.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/django-openstack-auth.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/solum.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/nova.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/cinder.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/heat.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/python-solumclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/python-cliff.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/mox3.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/python-heatclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/tripleo-common.yaml, cycle-trailing,mitaka
./deliverables/mitaka/python-cloudkittyclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/monasca-api.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/python-keystoneclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/cloudkitty.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/python-monascaclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/oslo.i18n.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/bifrost.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/os-client-config.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/ironic-lib.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/taskflow.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/manila.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/trove.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/zaqar.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/manila-ui.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/python-tripleoclient.yaml, cycle-trailing,mitaka
./deliverables/mitaka/astara-neutron.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/monasca-thresh.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/barbican.yaml, cycle-with-milestones,mitaka
./deliverables/mitaka/python-troveclient.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/cloudkitty-dashboard.yaml, cycle-with-intermediary,mitaka
./deliverables/mitaka/osprofiler.yaml, cycle-with-intermediary,mitaka
./deliverables/newton/puppet-vswitch.yaml, cycle-trailing,newton
./deliverables/newton/networking-hyperv.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-zaqarclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-ironic-inspector-client.yaml, cycle-with-intermediary,newton
./deliverables/newton/instack.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.log.yaml, cycle-with-intermediary,newton
./deliverables/newton/futurist.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-novaclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/os-refresh-config.yaml, cycle-with-milestones,newton
./deliverables/newton/fuel-agent.yaml, cycle-trailing,newton
./deliverables/newton/python-designateclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/solum-dashboard.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-manila.yaml, cycle-trailing,newton
./deliverables/newton/monasca-common.yaml, cycle-with-intermediary,newton
./deliverables/newton/monasca-agent.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-saharaclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/keystoneauth.yaml, cycle-with-intermediary,newton
./deliverables/newton/congress.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-aodh.yaml, cycle-trailing,newton
./deliverables/newton/fuel-menu.yaml, cycle-trailing,newton
./deliverables/newton/fuel-nailgun-agent.yaml, cycle-trailing,newton
./deliverables/newton/senlin-dashboard.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-swiftclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/fuel-astute.yaml, cycle-trailing,newton
./deliverables/newton/puppet-openstack_extras.yaml, cycle-trailing,newton
./deliverables/newton/puppet-ovn.yaml, cycle-trailing,newton
./deliverables/newton/django_openstack_auth.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.vmware.yaml, cycle-with-intermediary,newton
./deliverables/newton/openstack-ansible.yaml, cycle-trailing,newton
./deliverables/newton/python-congressclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/requirements.yaml, cycle-with-intermediary,newton
./deliverables/newton/murano-dashboard.yaml, cycle-with-intermediary,newton
./deliverables/newton/cliff.yaml, cycle-with-intermediary,newton
./deliverables/newton/freezer.yaml, cycle-with-milestones,newton
./deliverables/newton/freezer-web-ui.yaml, cycle-with-milestones,newton
./deliverables/newton/keystonemiddleware.yaml, cycle-with-intermediary,newton
./deliverables/newton/glance-store.yaml, cycle-with-intermediary,newton
./deliverables/newton/solum-infra-guestagent.yaml, cycle-with-intermediary,newton
./deliverables/newton/osc-lib.yaml, cycle-with-intermediary,newton
./deliverables/newton/automaton.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-senlinclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.service.yaml, cycle-with-intermediary,newton
./deliverables/newton/magnum.yaml, cycle-with-intermediary,newton
./deliverables/newton/swift.yaml, cycle-with-intermediary,newton
./deliverables/newton/monasca-notification.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-designate.yaml, cycle-trailing,newton
./deliverables/newton/vitrage-dashboard.yaml, cycle-with-intermediary,newton
./deliverables/newton/horizon.yaml, cycle-with-milestones,newton
./deliverables/newton/oslo.policy.yaml, cycle-with-intermediary,newton
./deliverables/newton/os-cloud-config.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-cinder.yaml, cycle-trailing,newton
./deliverables/newton/os-collect-config.yaml, cycle-with-milestones,newton
./deliverables/newton/fuel-web.yaml, cycle-trailing,newton
./deliverables/newton/mistral.yaml, cycle-with-milestones,newton
./deliverables/newton/watcher-dashboard.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-tempest.yaml, cycle-trailing,newton
./deliverables/newton/python-freezerclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslosphinx.yaml, cycle-with-intermediary,newton
./deliverables/newton/searchlight-ui.yaml, cycle-with-milestones,newton
./deliverables/newton/oslo.serialization.yaml, cycle-with-intermediary,newton
./deliverables/newton/ironic-inspector.yaml, cycle-with-intermediary,newton
./deliverables/newton/os-vif.yaml, cycle-with-intermediary,newton
./deliverables/newton/monasca-ceilometer.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-openstackclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/ceilometer.yaml, cycle-with-intermediary,newton
./deliverables/newton/tripleo-heat-templates.yaml, cycle-trailing,newton
./deliverables/newton/python-brick-cinderclient-ext.yaml, cycle-with-intermediary,newton
./deliverables/newton/stevedore.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-watcherclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-glance.yaml, cycle-trailing,newton
./deliverables/newton/python-neutronclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/ironic-python-agent.yaml, cycle-with-intermediary,newton
./deliverables/newton/fuel-ostf.yaml, cycle-trailing,newton
./deliverables/newton/os-win.yaml, cycle-with-intermediary,newton
./deliverables/newton/pycadf.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-ceilometer.yaml, cycle-trailing,newton
./deliverables/newton/ironic.yaml, cycle-with-intermediary,newton
./deliverables/newton/monasca-statsd.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.messaging.yaml, cycle-with-intermediary,newton
./deliverables/newton/fuel-qa.yaml, cycle-trailing,newton
./deliverables/newton/watcher.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.versionedobjects.yaml, cycle-with-intermediary,newton
./deliverables/newton/aodh.yaml, cycle-with-intermediary,newton
./deliverables/newton/tacker-horizon.yaml, cycle-with-intermediary,newton
./deliverables/newton/keystone.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-oslo.yaml, cycle-trailing,newton
./deliverables/newton/zaqar-ui.yaml, cycle-with-milestones,newton
./deliverables/newton/monasca-log-api.yaml, cycle-with-intermediary,newton
./deliverables/newton/neutron-dynamic-routing.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-keystone.yaml, cycle-trailing,newton
./deliverables/newton/python-cinderclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-manilaclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-muranoclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/fuel-library.yaml, cycle-trailing,newton
./deliverables/newton/puppet-swift.yaml, cycle-trailing,newton
./deliverables/newton/oslo.concurrency.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.reports.yaml, cycle-with-intermediary,newton
./deliverables/newton/panko.yaml, cycle-with-intermediary,newton
./deliverables/newton/ironic-ui.yaml, cycle-with-intermediary,newton
./deliverables/newton/senlin.yaml, cycle-with-milestones,newton
./deliverables/newton/mistral-extra.yaml, cycle-with-intermediary,newton
./deliverables/newton/sahara.yaml, cycle-with-milestones,newton
./deliverables/newton/python-tackerclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-neutron.yaml, cycle-trailing,newton
./deliverables/newton/os-brick.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-barbicanclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/instack-undercloud.yaml, cycle-trailing,newton
./deliverables/newton/oslo.config.yaml, cycle-with-intermediary,newton
./deliverables/newton/neutron-vpnaas.yaml, cycle-with-milestones,newton
./deliverables/newton/murano.yaml, cycle-with-intermediary,newton
./deliverables/newton/searchlight.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-murano.yaml, cycle-trailing,newton
./deliverables/newton/ceilometermiddleware.yaml, cycle-with-intermediary,newton
./deliverables/newton/tempest.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-mistral.yaml, cycle-trailing,newton
./deliverables/newton/python-ironicclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-ceilometerclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-aodhclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-heat.yaml, cycle-trailing,newton
./deliverables/newton/puppet-nova.yaml, cycle-trailing,newton
./deliverables/newton/trove-dashboard.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-sahara.yaml, cycle-trailing,newton
./deliverables/newton/monasca-ui.yaml, cycle-with-intermediary,newton
./deliverables/newton/neutron-lib.yaml, cycle-with-intermediary,newton
./deliverables/newton/os-net-config.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-ceph.yaml, cycle-trailing,newton
./deliverables/newton/designate.yaml, cycle-with-milestones,newton
./deliverables/newton/tacker.yaml, cycle-with-intermediary,newton
./deliverables/newton/kolla.yaml, cycle-trailing,newton
./deliverables/newton/oslotest.yaml, cycle-with-intermediary,newton
./deliverables/newton/octavia.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-tripleo.yaml, cycle-trailing,newton
./deliverables/newton/python-searchlightclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/os-apply-config.yaml, cycle-with-milestones,newton
./deliverables/newton/debtcollector.yaml, cycle-with-intermediary,newton
./deliverables/newton/murano-agent.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-gnocchi.yaml, cycle-trailing,newton
./deliverables/newton/oslo.privsep.yaml, cycle-with-intermediary,newton
./deliverables/newton/designate-dashboard.yaml, cycle-with-milestones,newton
./deliverables/newton/neutron-fwaas.yaml, cycle-with-milestones,newton
./deliverables/newton/python-mistralclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-ironic.yaml, cycle-trailing,newton
./deliverables/newton/oslo.utils.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.cache.yaml, cycle-with-intermediary,newton
./deliverables/newton/magnum-ui.yaml, cycle-with-intermediary,newton
./deliverables/newton/glance.yaml, cycle-with-milestones,newton
./deliverables/newton/tooz.yaml, cycle-with-intermediary,newton
./deliverables/newton/tripleo-puppet-elements.yaml, cycle-trailing,newton
./deliverables/newton/puppet-zaqar.yaml, cycle-trailing,newton
./deliverables/newton/oslo.db.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-glanceclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/neutron.yaml, cycle-with-milestones,newton
./deliverables/newton/puppet-trove.yaml, cycle-trailing,newton
./deliverables/newton/neutron-lbaas.yaml, cycle-with-milestones,newton
./deliverables/newton/oslo.rootwrap.yaml, cycle-with-intermediary,newton
./deliverables/newton/monasca-persister.yaml, cycle-with-intermediary,newton
./deliverables/newton/tripleo-quickstart.yaml, cycle-trailing,newton
./deliverables/newton/oslo.context.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.middleware.yaml, cycle-with-intermediary,newton
./deliverables/newton/solum.yaml, cycle-with-intermediary,newton
./deliverables/newton/nova.yaml, cycle-with-milestones,newton
./deliverables/newton/cinder.yaml, cycle-with-milestones,newton
./deliverables/newton/heat.yaml, cycle-with-milestones,newton
./deliverables/newton/python-solumclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/mox3.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-heatclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/tripleo-common.yaml, cycle-trailing,newton
./deliverables/newton/puppet-barbican.yaml, cycle-trailing,newton
./deliverables/newton/python-cloudkittyclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-magnum.yaml, cycle-trailing,newton
./deliverables/newton/python-vitrageclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/monasca-api.yaml, cycle-with-intermediary,newton
./deliverables/newton/fuel-main.yaml, cycle-trailing,newton
./deliverables/newton/python-keystoneclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/cloudkitty.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-monascaclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/oslo.i18n.yaml, cycle-with-intermediary,newton
./deliverables/newton/puppet-openstacklib.yaml, cycle-trailing,newton
./deliverables/newton/bifrost.yaml, cycle-with-intermediary,newton
./deliverables/newton/networking-ovn.yaml, cycle-with-milestones,newton
./deliverables/newton/os-client-config.yaml, cycle-with-intermediary,newton
./deliverables/newton/python-magnumclient.yaml, cycle-with-intermediary,newton
./deliverables/newton/ironic-lib.yaml, cycle-with-intermediary,newton
./deliverables/newton/tripleo-image-elements.yaml, cycle-with-milestones,newton
./deliverables/newton/fuel-ui.yaml, cycle-trailing,newton
